age,two_year_recid,priors_count,length_of_stay,race,unrelated_column_one,unrelated_column_two,c_charge_degree_F,c_charge_degree_M,sex_Female,sex_Male,y
28,0,2,1,0,1,0,0,1,0,1,1
19,1,0,1,0,1,0,0,1,0,1,0
26,0,2,33,1,1,1,1,0,0,1,1
21,0,0,0,1,0,1,1,0,0,1,1
38,0,5,5,1,0,0,0,1,0,1,1
26,1,6,3,1,0,1,1,0,1,0,1
38,0,2,1,0,0,1,0,1,0,1,1
70,0,0,1,1,1,0,0,1,0,1,1
29,1,7,1,1,1,1,1,0,1,0,1
29,0,0,0,0,1,1,1,0,1,0,1
59,0,0,1,0,0,0,1,0,0,1,1
37,0,3,241,0,0,1,1,0,0,1,0
28,1,5,51,1,1,0,0,1,0,1,1
26,0,0,1,1,0,1,0,1,1,0,0
29,0,2,22,0,0,1,1,0,0,1,1
33,1,0,0,0,1,0,1,0,0,1,1
21,1,1,1,1,1,1,1,0,0,1,0
20,1,4,2,1,0,0,1,0,0,1,0
26,0,2,1,0,1,1,1,0,0,1,1
23,0,0,1,1,1,1,0,1,1,0,1
33,1,5,119,0,0,1,1,0,0,1,1
23,0,0,0,0,1,0,1,0,0,1,1
20,0,0,1,0,0,0,1,0,0,1,1
23,0,0,0,1,1,0,0,1,0,1,1
27,0,11,4,1,0,0,1,0,0,1,0
30,1,9,44,0,1,1,1,0,0,1,0
32,1,0,0,0,0,0,1,0,1,0,1
47,0,1,0,0,1,0,0,1,0,1,1
25,1,2,0,0,0,0,1,0,0,1,1
36,0,0,0,1,1,1,1,0,0,1,1
39,1,17,181,0,1,1,1,0,0,1,1
46,0,1,1,0,1,1,0,1,0,1,1
23,0,0,0,1,1,0,1,0,1,0,1
69,0,3,0,1,0,0,0,1,0,1,1
42,0,3,0,0,0,1,1,0,1,0,1
47,0,6,5,1,0,1,1,0,0,1,1
25,0,4,1,1,0,1,1,0,1,0,1
21,1,0,0,0,0,0,1,0,0,1,1
26,1,4,0,1,0,1,1,0,0,1,0
26,1,4,0,1,1,1,1,0,0,1,1
56,1,12,1,1,0,0,1,0,0,1,1
50,0,3,14,0,1,0,1,0,0,1,1
22,1,0,2,0,0,1,1,0,0,1,1
46,0,0,0,0,0,0,1,0,0,1,1
29,1,0,5,0,0,1,0,1,0,1,1
23,1,2,1,1,1,1,0,1,0,1,1
21,0,1,1,1,1,0,0,1,0,1,1
49,1,25,9,1,1,1,1,0,1,0,0
40,0,0,1,0,0,0,1,0,1,0,1
22,0,0,0,1,0,1,1,0,0,1,0
30,0,1,35,0,0,0,0,1,0,1,1
44,0,0,1,0,0,1,0,1,0,1,1
30,0,3,0,0,1,0,0,1,0,1,1
53,0,3,2,1,0,1,1,0,1,0,1
20,0,0,0,1,1,0,1,0,0,1,1
26,1,5,6,1,1,1,1,0,1,0,0
31,0,10,1,1,0,0,1,0,1,0,0
44,1,11,15,1,1,0,1,0,1,0,0
61,0,4,1,0,1,1,1,0,0,1,1
31,1,17,1,0,1,1,1,0,0,1,0
29,1,0,1,0,0,1,1,0,1,0,1
23,0,1,1,0,1,0,0,1,1,0,1
53,1,4,0,0,1,1,1,0,1,0,1
20,1,1,1,0,1,1,0,1,0,1,1
36,1,0,0,1,0,0,0,1,0,1,1
43,0,2,0,0,1,1,1,0,0,1,1
28,0,3,0,0,0,1,0,1,0,1,1
35,1,0,-1,0,1,0,1,0,1,0,1
34,1,4,0,1,1,1,1,0,0,1,1
31,1,2,0,0,0,1,1,0,0,1,1
63,1,23,2,0,0,1,1,0,0,1,1
41,0,9,0,1,0,0,0,1,0,1,0
57,1,1,1,0,1,0,1,0,1,0,1
21,0,0,50,1,1,0,1,0,0,1,1
45,1,0,0,0,1,1,1,0,1,0,0
52,0,0,0,0,0,0,0,1,1,0,1
25,0,1,0,0,0,0,1,0,0,1,1
59,0,0,0,0,1,0,0,1,1,0,1
36,0,1,0,0,1,0,1,0,0,1,1
31,0,0,0,0,1,0,0,1,1,0,1
23,0,2,18,1,0,0,1,0,0,1,1
54,0,1,1,0,1,0,0,1,1,0,1
33,0,1,0,1,0,1,1,0,0,1,1
32,1,1,0,0,1,1,1,0,0,1,1
39,1,10,0,0,1,1,1,0,1,0,1
39,1,1,-1,1,1,1,0,1,0,1,1
25,0,0,0,0,1,0,1,0,0,1,1
26,0,6,1,1,1,0,0,1,0,1,1
26,1,1,1,1,0,1,0,1,0,1,0
24,0,0,0,1,1,0,0,1,0,1,1
26,0,1,-1,1,0,1,1,0,0,1,0
21,1,3,1,1,0,0,1,0,0,1,0
58,0,1,2,0,1,1,0,1,0,1,1
35,0,1,64,1,1,0,0,1,0,1,1
46,1,3,20,1,1,1,0,1,0,1,1
20,0,0,0,0,0,1,1,0,0,1,1
20,1,2,16,1,1,1,1,0,0,1,1
20,1,0,0,1,0,0,1,0,0,1,1
56,0,0,1,1,0,1,0,1,0,1,1
24,1,3,-1,1,1,0,1,0,0,1,0
35,0,1,1,1,1,1,0,1,0,1,1
24,1,2,1,1,1,1,1,0,0,1,1
32,0,0,0,0,1,0,1,0,0,1,1
44,1,0,1,0,1,0,0,1,0,1,1
29,0,0,1,0,0,0,0,1,0,1,1
42,0,0,-1,1,0,0,0,1,0,1,1
27,0,0,1,1,0,1,0,1,0,1,1
26,0,0,0,0,1,0,1,0,1,0,1
56,0,0,0,0,0,0,0,1,0,1,1
35,0,1,-1,1,0,1,0,1,0,1,1
53,0,1,0,0,1,1,0,1,0,1,1
22,0,0,1,0,1,0,1,0,0,1,1
29,1,3,0,1,1,0,1,0,0,1,0
20,1,2,2,1,1,0,1,0,0,1,0
58,0,0,0,0,0,0,0,1,0,1,1
51,1,11,79,1,0,1,0,1,0,1,1
20,1,4,2,0,1,1,1,0,1,0,0
27,0,0,1,1,0,0,0,1,1,0,1
41,1,2,23,1,0,1,1,0,1,0,1
58,0,2,1,0,0,0,1,0,0,1,1
26,1,11,1,1,0,0,1,0,0,1,1
35,0,2,0,0,1,1,0,1,0,1,1
56,0,13,6,0,1,1,1,0,0,1,1
22,0,0,0,0,0,0,0,1,1,0,1
27,1,5,28,1,0,0,1,0,0,1,0
56,0,4,0,0,0,0,0,1,0,1,1
29,0,0,1,0,1,0,0,1,0,1,1
33,1,1,1,1,0,0,0,1,0,1,1
22,1,0,0,1,1,1,1,0,0,1,1
58,0,0,2,1,0,0,1,0,0,1,1
21,1,0,0,0,0,1,1,0,0,1,0
29,1,2,25,0,1,0,0,1,0,1,1
33,1,7,0,0,1,0,1,0,0,1,0
39,0,0,0,0,1,0,0,1,0,1,1
39,1,0,2,1,1,1,1,0,1,0,1
28,0,0,0,0,1,0,1,0,0,1,1
64,0,13,1,1,0,0,0,1,0,1,1
38,1,20,1,0,0,0,1,0,1,0,0
29,1,0,6,0,1,1,1,0,0,1,1
34,0,0,0,0,0,1,0,1,0,1,1
29,1,0,0,0,0,1,1,0,0,1,1
53,0,1,0,0,0,0,0,1,1,0,1
27,1,6,1,0,1,1,1,0,0,1,1
53,0,1,1,0,1,0,0,1,0,1,1
53,0,0,0,0,1,1,0,1,0,1,1
61,1,3,0,0,1,1,0,1,0,1,1
49,0,4,4,0,1,0,0,1,0,1,0
25,1,3,80,1,0,0,0,1,0,1,0
26,1,7,1,1,1,1,1,0,0,1,0
38,1,2,0,0,1,1,1,0,0,1,1
34,0,14,3,1,1,0,1,0,1,0,0
33,0,0,40,1,1,0,1,0,0,1,1
37,0,0,1,1,1,1,1,0,1,0,1
25,0,2,0,0,1,1,1,0,0,1,1
58,0,0,0,0,1,0,0,1,1,0,1
29,1,4,0,0,0,0,0,1,0,1,1
37,0,8,1,1,0,0,1,0,0,1,1
37,0,1,1,0,0,0,0,1,0,1,1
27,1,3,12,1,1,1,0,1,0,1,1
30,1,0,37,0,0,1,1,0,0,1,0
34,1,12,11,1,1,0,1,0,0,1,0
54,1,4,3,1,0,0,1,0,0,1,1
32,1,24,2,1,0,0,1,0,0,1,1
23,0,1,1,1,0,1,1,0,0,1,1
38,0,2,0,0,0,0,1,0,0,1,1
54,0,1,0,0,0,1,0,1,1,0,1
24,1,1,1,1,0,0,0,1,0,1,1
26,0,1,5,0,0,1,0,1,1,0,1
40,0,0,2,1,1,1,0,1,0,1,1
52,0,3,0,0,1,0,0,1,1,0,1
28,0,0,13,0,1,1,0,1,0,1,1
25,1,6,39,0,1,0,0,1,0,1,1
51,1,22,34,1,0,0,1,0,0,1,0
34,1,5,1,0,0,0,1,0,0,1,1
49,1,7,12,0,0,0,1,0,0,1,1
33,0,2,14,0,0,0,1,0,1,0,1
53,0,0,0,0,0,1,0,1,0,1,1
48,1,20,46,0,0,0,1,0,0,1,0
34,0,1,1,1,0,0,0,1,1,0,1
32,0,4,108,1,1,1,1,0,0,1,1
48,0,0,1,1,0,1,1,0,1,0,1
23,0,2,5,1,0,1,0,1,0,1,1
24,0,3,0,0,0,1,0,1,0,1,1
29,1,13,1,1,1,0,1,0,0,1,0
42,0,1,1,0,0,1,1,0,0,1,1
33,0,2,1,1,1,1,0,1,0,1,1
45,0,0,0,1,1,0,0,1,0,1,1
35,1,3,1,0,0,0,1,0,0,1,1
24,1,6,26,1,1,1,1,0,1,0,0
27,0,0,12,0,1,0,1,0,0,1,1
35,0,0,0,1,1,1,0,1,1,0,1
32,1,6,130,1,1,0,1,0,0,1,0
30,0,0,2,1,1,0,1,0,0,1,1
24,1,2,241,0,1,1,1,0,0,1,0
21,0,1,1,0,1,0,1,0,1,0,1
52,0,3,0,0,0,1,0,1,0,1,0
39,1,1,0,1,1,0,1,0,0,1,1
31,0,1,1,1,0,1,0,1,0,1,1
31,1,2,0,1,1,0,1,0,1,0,1
26,0,7,19,1,1,0,1,0,0,1,1
25,1,7,0,1,0,1,0,1,0,1,1
23,1,3,0,1,0,0,1,0,1,0,1
28,0,9,0,0,1,0,0,1,0,1,1
34,0,0,2,0,1,0,1,0,0,1,1
33,1,5,0,1,0,1,1,0,1,0,0
47,0,0,2,0,1,1,0,1,0,1,1
27,1,5,0,1,0,1,1,0,0,1,0
20,1,0,1,0,0,0,1,0,0,1,1
20,1,0,11,0,0,0,0,1,0,1,1
22,0,0,0,0,0,1,0,1,0,1,1
19,1,1,1,1,1,1,1,0,0,1,1
32,1,0,0,0,1,0,1,0,0,1,1
24,0,0,4,1,1,1,1,0,0,1,1
67,0,0,42,0,1,0,0,1,0,1,1
23,1,3,9,1,1,0,0,1,0,1,1
48,0,0,11,0,0,0,1,0,0,1,1
29,1,6,39,1,0,1,1,0,0,1,0
57,0,1,1,1,0,0,1,0,0,1,1
24,0,0,0,1,1,0,0,1,1,0,1
24,1,5,1,1,0,1,1,0,0,1,0
33,1,19,0,1,1,1,1,0,0,1,0
39,1,2,4,0,0,0,1,0,0,1,1
22,0,0,1,0,1,1,1,0,0,1,1
21,0,0,3,1,1,1,1,0,0,1,1
24,1,2,10,1,1,0,1,0,0,1,1
30,0,6,0,0,1,0,0,1,0,1,1
26,0,0,0,1,0,1,0,1,0,1,1
61,1,1,0,1,1,0,1,0,0,1,1
33,0,0,45,1,0,1,1,0,0,1,1
31,1,3,0,0,0,0,0,1,0,1,1
22,1,0,6,0,1,0,1,0,0,1,1
27,0,1,16,1,0,0,0,1,0,1,1
30,1,0,0,1,1,1,1,0,0,1,1
30,1,3,1,1,0,0,0,1,0,1,1
26,0,0,0,0,0,1,1,0,0,1,1
26,1,18,197,1,0,0,1,0,0,1,0
21,1,1,11,1,1,0,1,0,0,1,1
34,1,7,-1,1,0,0,1,0,0,1,1
29,0,4,0,1,1,0,0,1,0,1,1
22,1,2,34,1,1,0,0,1,1,0,0
20,1,0,0,1,1,1,1,0,0,1,0
49,0,1,12,0,0,0,1,0,0,1,1
22,1,1,6,1,0,1,1,0,0,1,1
36,1,4,1,0,0,0,1,0,0,1,1
37,1,3,2,0,1,1,0,1,0,1,1
25,0,2,18,1,0,0,1,0,0,1,1
28,0,1,1,1,0,0,0,1,0,1,1
30,1,2,1,0,1,0,0,1,1,0,1
29,0,1,1,1,1,0,0,1,1,0,1
31,0,2,0,1,0,1,1,0,0,1,1
28,1,7,1,1,0,1,1,0,0,1,1
21,0,0,0,0,1,1,0,1,0,1,1
22,0,0,0,0,0,0,1,0,0,1,1
34,1,0,1,0,1,0,1,0,0,1,1
34,1,0,1,1,0,1,0,1,1,0,1
33,1,5,5,1,1,0,0,1,0,1,0
37,0,2,0,1,1,1,0,1,0,1,1
23,1,0,2,1,1,0,1,0,0,1,0
40,0,2,0,1,0,0,0,1,0,1,1
58,1,1,0,0,0,1,1,0,0,1,1
49,0,1,0,1,0,1,1,0,1,0,1
23,1,3,35,0,1,0,0,1,0,1,0
50,1,2,0,0,1,0,0,1,0,1,1
24,0,0,0,0,0,0,1,0,1,0,1
22,1,0,0,0,1,0,1,0,0,1,1
48,0,6,5,0,1,1,1,0,0,1,1
28,1,0,0,1,0,1,0,1,0,1,1
23,0,2,13,0,1,0,1,0,0,1,1
51,0,0,5,1,1,0,0,1,0,1,1
37,1,10,0,1,0,1,1,0,0,1,1
28,0,0,0,0,1,1,0,1,1,0,1
28,1,1,4,0,1,0,1,0,0,1,1
39,1,22,3,1,0,1,1,0,1,0,0
29,1,0,1,0,1,1,0,1,0,1,1
62,0,8,15,1,1,0,1,0,0,1,1
27,1,9,0,1,1,0,1,0,0,1,0
25,1,10,7,0,0,0,1,0,0,1,0
36,0,1,3,0,1,0,0,1,0,1,1
32,1,14,1,1,1,0,1,0,0,1,0
61,1,15,1,1,1,1,1,0,0,1,1
50,1,13,242,1,0,1,1,0,0,1,1
45,0,2,0,0,0,1,0,1,0,1,1
51,1,7,14,0,1,0,1,0,0,1,1
38,0,0,1,1,0,1,1,0,0,1,1
42,0,0,1,0,1,0,1,0,0,1,1
25,1,0,0,0,1,1,1,0,0,1,1
38,1,1,7,1,0,1,1,0,0,1,1
20,1,0,0,0,0,1,0,1,1,0,1
31,0,0,2,1,1,0,0,1,1,0,1
33,1,7,116,0,1,0,1,0,0,1,0
24,0,2,0,0,0,1,1,0,0,1,1
26,0,1,0,1,1,1,1,0,0,1,1
24,0,3,75,1,1,1,1,0,0,1,0
44,0,0,1,0,1,0,1,0,0,1,1
41,1,10,176,1,0,1,1,0,0,1,0
26,1,1,16,0,1,0,1,0,0,1,1
30,0,0,2,1,0,1,1,0,0,1,1
43,0,5,14,1,1,0,0,1,0,1,1
57,0,0,2,0,0,1,1,0,0,1,1
45,1,1,1,0,1,0,1,0,1,0,1
22,1,0,0,0,1,0,1,0,0,1,1
54,0,0,0,0,0,1,0,1,1,0,1
45,1,7,0,0,0,1,1,0,1,0,1
44,0,2,1,0,0,0,1,0,0,1,1
38,0,0,1,1,1,1,0,1,0,1,1
30,0,6,133,1,1,0,1,0,0,1,1
42,1,5,6,0,1,0,0,1,1,0,1
27,1,2,1,1,1,0,0,1,1,0,1
34,1,27,118,1,0,1,1,0,0,1,0
42,1,4,0,0,1,0,0,1,1,0,1
35,1,16,191,1,0,1,1,0,0,1,0
24,0,0,0,0,0,0,0,1,0,1,1
25,0,2,0,1,0,0,1,0,0,1,1
28,0,2,3,0,0,1,1,0,0,1,0
48,0,0,1,1,0,1,0,1,0,1,1
24,0,2,9,0,0,0,1,0,0,1,1
30,1,0,1,0,0,0,0,1,1,0,1
24,1,2,1,0,0,0,1,0,0,1,1
44,0,0,0,0,0,1,0,1,0,1,1
41,0,0,0,1,0,1,0,1,0,1,1
61,0,0,1,0,0,1,1,0,1,0,1
78,1,1,0,0,0,0,0,1,0,1,1
21,0,0,0,1,1,1,1,0,0,1,1
47,0,0,0,0,1,0,0,1,0,1,1
23,1,7,1,1,1,1,1,0,0,1,0
35,1,1,1,1,1,0,1,0,0,1,1
27,1,1,1,1,1,0,1,0,0,1,1
24,1,3,1,0,0,0,0,1,0,1,1
23,1,0,3,0,1,0,0,1,0,1,0
26,0,4,2,1,0,1,1,0,1,0,1
30,0,0,0,1,1,0,0,1,0,1,1
45,1,1,0,0,0,0,0,1,0,1,1
45,0,1,0,1,0,1,0,1,0,1,1
26,0,0,0,0,1,1,1,0,0,1,1
38,0,0,1,0,1,0,1,0,0,1,1
19,1,2,0,1,0,0,1,0,0,1,1
54,0,0,27,0,1,1,1,0,0,1,1
24,0,0,1,0,1,1,1,0,0,1,1
20,0,0,0,0,1,1,1,0,1,0,1
21,1,0,1,1,1,1,1,0,0,1,0
36,1,26,117,0,0,1,1,0,0,1,0
23,0,0,2,1,0,1,1,0,0,1,1
26,1,2,21,1,1,1,1,0,0,1,1
24,0,5,-1,1,0,1,1,0,0,1,1
37,0,3,0,0,1,1,0,1,0,1,1
23,1,3,53,1,1,0,1,0,0,1,0
33,0,0,0,0,0,0,0,1,0,1,1
35,0,2,1,0,1,0,0,1,1,0,1
49,1,29,0,1,1,0,1,0,0,1,1
38,0,0,1,1,1,1,1,0,0,1,1
43,0,23,102,1,0,0,1,0,0,1,1
31,1,1,0,0,0,0,1,0,0,1,1
54,0,1,0,1,0,1,0,1,0,1,1
69,0,22,1,1,0,0,0,1,0,1,1
22,0,0,1,0,1,0,0,1,0,1,1
47,1,2,1,0,1,0,1,0,0,1,1
24,0,2,2,0,1,1,1,0,1,0,1
29,0,0,0,1,0,1,1,0,1,0,1
50,0,1,1,0,0,1,1,0,0,1,1
25,1,6,12,1,0,0,1,0,1,0,1
27,0,6,1,0,1,1,1,0,0,1,1
23,0,1,0,1,0,1,1,0,1,0,1
37,0,0,126,0,1,1,1,0,0,1,1
44,0,0,3,1,0,0,1,0,0,1,1
35,0,2,0,0,1,0,0,1,0,1,1
47,0,1,183,0,1,1,1,0,0,1,1
32,1,4,1,1,0,0,1,0,0,1,1
52,1,2,4,0,1,0,1,0,0,1,0
29,0,1,179,1,0,0,1,0,1,0,1
26,0,1,0,1,1,0,0,1,0,1,1
51,1,1,0,0,0,1,1,0,0,1,1
36,1,7,7,0,0,1,1,0,1,0,1
34,0,3,1,1,1,1,0,1,0,1,0
31,1,2,3,0,1,1,0,1,0,1,1
32,1,7,0,1,0,1,1,0,0,1,0
42,0,1,2,0,1,0,1,0,0,1,1
24,1,0,1,1,1,1,0,1,0,1,0
34,0,0,2,1,1,0,1,0,0,1,1
42,1,10,0,1,0,1,0,1,0,1,1
47,0,5,4,0,1,0,0,1,0,1,1
34,1,9,1,0,1,0,1,0,0,1,1
22,1,1,5,1,0,0,1,0,0,1,0
31,0,3,61,1,1,1,1,0,1,0,1
30,1,1,0,0,0,0,0,1,0,1,1
52,0,0,0,0,0,1,1,0,1,0,1
20,0,0,0,1,1,0,1,0,1,0,1
53,0,8,13,0,0,0,1,0,0,1,1
24,1,3,6,0,0,1,1,0,0,1,0
27,0,2,10,0,0,1,1,0,0,1,1
24,0,0,15,0,1,0,1,0,0,1,0
23,0,0,3,1,1,1,1,0,0,1,1
62,0,0,1,0,0,1,0,1,0,1,1
24,0,2,0,0,1,0,1,0,1,0,0
24,0,4,0,0,1,0,0,1,0,1,0
20,1,1,1,1,1,1,1,0,1,0,1
50,1,1,1,0,1,0,1,0,1,0,1
51,1,12,151,1,0,1,1,0,0,1,0
31,0,0,2,0,0,1,1,0,0,1,1
31,1,25,117,1,1,1,0,1,0,1,0
27,1,6,10,1,1,0,1,0,0,1,1
24,0,0,0,0,1,1,0,1,0,1,1
37,1,2,0,1,0,0,1,0,0,1,1
33,0,0,53,0,0,0,1,0,0,1,1
34,1,1,-1,0,1,0,0,1,0,1,1
30,1,5,1,1,0,0,1,0,0,1,1
63,0,5,4,0,0,0,0,1,0,1,1
34,0,5,1,0,0,0,1,0,0,1,1
20,1,1,1,1,0,0,1,0,0,1,0
22,1,8,39,1,1,1,1,0,0,1,1
42,0,7,0,1,0,1,1,0,0,1,1
29,0,0,0,1,0,1,1,0,0,1,1
48,0,0,1,0,0,1,0,1,0,1,1
23,0,4,27,0,0,0,1,0,0,1,0
44,1,11,1,1,0,1,1,0,0,1,1
43,0,2,16,1,0,0,0,1,1,0,1
29,1,3,1,1,1,0,1,0,0,1,1
24,0,0,1,0,0,1,1,0,0,1,0
51,0,1,3,0,1,0,1,0,0,1,1
51,0,0,1,0,1,0,1,0,0,1,1
27,0,0,1,0,1,0,0,1,0,1,1
39,0,2,2,0,1,0,0,1,0,1,1
27,1,5,6,0,0,1,1,0,0,1,1
54,0,0,2,0,0,0,1,0,0,1,1
54,0,0,1,1,1,0,0,1,0,1,1
21,1,0,7,1,1,0,1,0,0,1,0
31,1,13,0,1,0,1,0,1,0,1,0
25,0,1,0,1,1,1,0,1,0,1,1
64,1,13,1,1,0,1,1,0,0,1,1
25,1,6,0,1,1,0,0,1,0,1,1
33,1,4,2,0,0,0,1,0,0,1,1
27,0,0,1,1,1,0,0,1,0,1,1
30,1,11,1,1,1,1,0,1,0,1,0
32,0,0,2,0,1,1,0,1,1,0,1
42,0,0,281,0,1,1,1,0,1,0,1
60,0,1,0,1,0,1,1,0,0,1,1
53,0,4,1,1,1,0,1,0,0,1,1
33,1,7,78,1,0,1,1,0,0,1,1
32,0,3,0,1,1,0,1,0,0,1,1
33,1,21,6,1,1,0,0,1,0,1,1
26,0,1,0,0,0,0,1,0,0,1,1
24,1,1,0,0,0,0,1,0,0,1,1
27,1,15,1,1,0,1,1,0,0,1,0
24,0,7,1,1,0,1,1,0,1,0,0
38,1,2,9,0,1,0,1,0,0,1,1
25,0,2,12,0,1,1,0,1,0,1,0
21,0,2,0,0,1,0,1,0,0,1,1
62,1,1,0,0,1,1,0,1,1,0,1
49,0,3,0,0,1,0,1,0,0,1,1
33,1,0,0,0,0,0,0,1,0,1,1
30,1,6,0,1,1,0,1,0,0,1,1
30,1,4,1,1,1,1,0,1,0,1,1
39,0,0,3,0,1,0,0,1,0,1,1
51,0,3,3,1,1,1,1,0,0,1,1
20,1,0,1,0,0,1,0,1,0,1,1
24,1,3,35,1,1,0,1,0,0,1,0
23,1,3,3,1,0,1,1,0,0,1,1
65,0,0,1,0,1,1,0,1,1,0,1
23,0,1,0,0,0,0,0,1,1,0,1
35,0,2,8,0,1,1,1,0,0,1,1
22,1,4,2,0,0,1,0,1,0,1,0
23,0,3,5,0,1,1,1,0,1,0,0
30,0,0,1,0,0,0,0,1,0,1,1
23,0,0,1,1,0,1,0,1,0,1,0
29,0,0,0,1,0,1,1,0,0,1,1
48,1,5,242,1,0,1,1,0,0,1,0
33,1,0,0,0,1,0,0,1,0,1,1
21,1,0,0,1,0,1,1,0,0,1,0
53,0,13,1,1,0,0,0,1,0,1,1
33,0,10,117,0,1,0,1,0,0,1,0
55,1,1,1,0,1,1,1,0,0,1,1
24,1,3,1,0,0,0,1,0,0,1,1
41,1,14,0,1,1,0,1,0,0,1,1
52,1,15,0,1,0,1,0,1,0,1,1
25,1,4,0,1,0,0,1,0,0,1,1
48,0,12,-1,1,0,1,0,1,0,1,1
39,0,2,18,0,1,1,1,0,0,1,1
21,0,0,0,1,0,0,1,0,0,1,1
69,0,2,0,0,1,0,0,1,1,0,1
27,1,1,16,1,1,1,0,1,1,0,1
52,0,0,0,0,1,0,0,1,0,1,1
44,1,1,0,0,1,1,0,1,0,1,1
35,0,2,0,0,1,0,1,0,0,1,1
48,0,0,9,0,1,1,0,1,0,1,1
27,1,5,3,1,0,1,1,0,0,1,1
28,1,6,2,1,1,0,0,1,1,0,1
42,0,1,0,0,1,0,1,0,0,1,1
35,0,9,1,1,0,1,1,0,0,1,1
44,1,6,2,0,1,1,1,0,0,1,1
53,0,0,0,0,1,0,1,0,0,1,1
42,0,0,3,0,0,0,0,1,0,1,1
29,0,6,26,1,0,1,1,0,0,1,1
46,0,2,0,0,0,0,1,0,0,1,1
42,1,17,51,1,0,0,0,1,0,1,1
58,0,3,0,0,0,1,0,1,0,1,1
41,0,1,29,0,1,1,0,1,1,0,1
51,0,4,8,0,0,1,1,0,1,0,1
20,1,0,0,0,1,1,1,0,0,1,1
55,0,0,0,0,1,1,0,1,1,0,1
36,1,25,0,1,0,1,0,1,0,1,0
35,0,7,1,0,0,1,1,0,0,1,1
30,0,3,0,1,1,0,1,0,0,1,1
24,1,7,0,1,1,1,1,0,0,1,1
29,1,9,1,0,0,0,1,0,0,1,0
35,0,0,1,1,1,0,1,0,0,1,1
32,0,0,19,0,1,0,0,1,0,1,1
38,0,0,0,0,0,1,0,1,0,1,1
27,1,12,31,1,1,0,1,0,0,1,0
30,0,1,0,1,1,0,1,0,0,1,1
46,1,1,1,1,0,0,0,1,0,1,1
34,0,0,1,0,1,1,0,1,0,1,1
30,1,1,1,0,1,0,0,1,0,1,1
55,0,0,1,0,0,0,0,1,1,0,1
53,0,11,110,1,1,1,1,0,0,1,1
27,0,6,1,0,0,1,1,0,1,0,0
33,0,6,0,1,0,1,1,0,0,1,1
30,0,4,0,1,1,0,1,0,1,0,1
28,1,0,2,1,1,1,1,0,1,0,1
24,0,12,17,1,1,0,0,1,0,1,0
39,0,0,0,1,1,1,1,0,0,1,1
21,0,0,0,1,1,0,1,0,1,0,1
28,1,5,26,0,1,0,0,1,0,1,1
29,0,1,2,0,0,0,1,0,0,1,1
29,1,10,23,1,1,0,1,0,0,1,1
46,0,2,3,1,0,1,0,1,0,1,1
25,0,1,1,0,1,0,1,0,0,1,1
39,0,0,1,0,1,0,1,0,0,1,1
29,1,4,18,1,0,1,1,0,0,1,0
27,0,0,0,1,1,0,0,1,1,0,1
31,1,0,-1,0,1,0,1,0,0,1,0
38,1,2,9,1,0,1,1,0,0,1,1
31,1,5,11,1,0,1,1,0,0,1,1
34,1,1,0,0,0,1,0,1,0,1,1
42,0,0,0,1,1,1,1,0,1,0,1
33,0,0,0,0,1,0,0,1,0,1,1
42,1,7,1,1,1,0,1,0,0,1,0
51,0,0,0,0,1,1,0,1,0,1,1
20,1,0,0,0,0,0,1,0,0,1,0
25,1,21,2,1,1,0,1,0,0,1,0
38,0,0,1,1,1,0,0,1,1,0,1
27,0,1,2,1,0,0,0,1,0,1,1
32,1,6,8,0,0,1,1,0,1,0,1
21,0,0,0,0,1,0,1,0,0,1,1
22,0,0,53,1,0,0,0,1,0,1,0
47,1,0,1,0,1,1,0,1,0,1,1
35,1,0,0,0,1,1,0,1,0,1,1
52,0,0,-1,1,0,1,0,1,1,0,1
44,0,0,1,0,1,1,0,1,0,1,1
67,1,0,24,0,1,0,1,0,0,1,1
30,1,17,4,1,1,1,1,0,0,1,0
31,0,0,67,0,1,1,1,0,0,1,1
24,1,0,1,1,0,1,1,0,0,1,0
29,0,3,177,0,1,0,1,0,0,1,1
54,1,28,5,1,1,1,1,0,0,1,0
31,1,10,4,1,1,1,1,0,0,1,0
47,1,0,4,0,1,0,0,1,1,0,1
34,1,5,9,1,0,1,1,0,1,0,1
32,1,6,2,0,1,1,1,0,0,1,1
30,0,1,83,1,1,0,1,0,0,1,1
44,0,2,-1,0,1,1,0,1,0,1,1
42,0,1,7,1,1,1,0,1,0,1,1
41,0,13,2,1,0,1,1,0,0,1,1
24,0,0,1,0,1,0,0,1,0,1,1
39,0,1,0,0,0,0,0,1,0,1,1
40,1,4,15,0,0,1,1,0,0,1,1
32,1,5,65,0,1,1,1,0,0,1,1
35,1,12,0,1,1,1,1,0,0,1,0
40,0,9,0,0,0,0,1,0,0,1,0
34,0,27,0,1,1,1,0,1,0,1,1
27,1,2,15,1,1,1,0,1,0,1,1
22,0,0,0,0,1,0,0,1,1,0,1
29,0,2,37,1,1,1,1,0,0,1,1
47,1,7,0,1,0,1,1,0,1,0,0
30,1,5,7,0,1,0,1,0,1,0,0
48,0,1,5,0,1,1,0,1,0,1,1
25,1,5,1,0,0,1,1,0,0,1,1
39,0,3,0,0,1,0,1,0,0,1,1
51,0,3,1,1,0,0,1,0,0,1,1
54,0,4,1,1,1,1,1,0,0,1,1
27,0,1,2,1,0,1,1,0,1,0,1
