population numeric,householdsize numeric,racepctblack numeric,racePctWhite numeric,racePctAsian numeric,racePctHisp numeric,agePct12t21 numeric,agePct12t29 numeric,agePct16t24 numeric,agePct65up numeric,numbUrban numeric,pctUrban numeric,medIncome numeric,pctWWage numeric,pctWFarmSelf numeric,pctWInvInc numeric,pctWSocSec numeric,pctWPubAsst numeric,pctWRetire numeric,medFamInc numeric,perCapInc numeric,whitePerCap numeric,blackPerCap numeric,indianPerCap numeric,AsianPerCap numeric,HispPerCap numeric,NumUnderPov numeric,PctPopUnderPov numeric,PctLess9thGrade numeric,PctNotHSGrad numeric,PctBSorMore numeric,PctUnemployed numeric,PctEmploy numeric,PctEmplManu numeric,PctEmplProfServ numeric,PctOccupManu numeric,PctOccupMgmtProf numeric,MalePctDivorce numeric,MalePctNevMarr numeric,FemalePctDiv numeric,TotalPctDiv numeric,PersPerFam numeric,PctFam2Par numeric,PctKids2Par numeric,PctYoungKids2Par numeric,PctTeen2Par numeric,PctWorkMomYoungKids numeric,PctWorkMom numeric,NumIlleg numeric,PctIlleg numeric,NumImmig numeric,PctImmigRecent numeric,PctImmigRec5 numeric,PctImmigRec8 numeric,PctImmigRec10 numeric,PctRecentImmig numeric,PctRecImmig5 numeric,PctRecImmig8 numeric,PctRecImmig10 numeric,PctSpeakEnglOnly numeric,PctNotSpeakEnglWell numeric,PctLargHouseFam numeric,PctLargHouseOccup numeric,PersPerOccupHous numeric,PersPerOwnOccHous numeric,PersPerRentOccHous numeric,PctPersOwnOccup numeric,PctPersDenseHous numeric,PctHousLess3BR numeric,MedNumBR numeric,HousVacant numeric,PctHousOccup numeric,PctHousOwnOcc numeric,PctVacantBoarded numeric,PctVacMore6Mos numeric,MedYrHousBuilt numeric,PctHousNoPhone numeric,PctWOFullPlumb numeric,OwnOccLowQuart numeric,OwnOccMedVal numeric,OwnOccHiQuart numeric,RentLowQ numeric,RentMedian numeric,RentHighQ numeric,MedRent numeric,MedRentPctHousInc numeric,MedOwnCostPctInc numeric,MedOwnCostPctIncNoMtg numeric,NumInShelters numeric,NumStreet numeric,PctForeignBorn numeric,PctBornSameState numeric,PctSameHouse85 numeric,PctSameCity85 numeric,PctSameState85 numeric,LemasSwornFT numeric,LemasSwFTPerPop numeric,PctUsePubTrans numeric,PolicCars numeric,PolicOperBudg numeric,unrelated_column_one,unrelated_column_two,response
17737,2.46,1.14,91.22,1.19,5.94,15.8,29.68,16.21,13.06,0,0.0,19382,71.65,0.78,37.69,29.02,8.67,14.09,25644,10936,11444,4938,4725,7635,5211,3717,21.77,9.09,24.67,15.75,9.39,53.48,19.7,24.48,19.04,23.39,13.13,33.01,16.1,14.61,2.99,67.74,66.01,71.14,80.28,54.46,67.08,340,2.49,726,20.39,31.82,41.18,46.28,0.83,1.3,1.69,1.89,93.12,1.62,4.62,2.91,2.36,2.5,2.22,52.71,4.04,63.24,2,625,92.02,49.74,4.32,32.32,1950,9.1,0.5,32900,48200,67700,34800,192,261,331,139,318,27.2,20.1,13.1,84,2,4.09,44.03,41.64,71.32,80.76,17.0,1043.6,1.0,1,1,0
180038,2.62,1.3,74.02,14.14,20.96,12.04,26.68,12.37,11.54,180038,100.0,34372,76.17,0.62,40.04,20.3,11.27,11.51,39652,17966,19362,17693,20931,16696,11182,25484,14.37,11.54,22.83,28.55,6.95,60.04,14.43,24.78,9.07,33.09,8.68,34.45,13.33,11.12,3.22,77.1,74.78,86.01,79.01,52.45,59.33,3034,2.62,81352,30.33,41.41,50.77,60.4,13.71,18.71,22.94,27.29,46.84,15.46,6.98,4.6,2.59,2.63,2.56,39.38,18.31,75.17,2,3510,95.13,38.71,2.25,17.69,1962,1.53,0.46,249800,343600,469800,220000,511,626,763,252,688,30.5,25.3,11.6,82,17,45.19,29.68,37.69,73.29,76.85,31.7,5677.3,4.15,1,1,0
10891,2.48,1.46,96.5,0.39,2.45,13.55,24.72,11.44,14.76,0,0.0,25324,76.35,2.39,45.35,34.5,5.67,18.49,30679,11844,11854,13176,12233,17945,7676,961,8.92,7.33,23.31,12.04,5.73,60.93,34.81,22.58,28.08,20.33,9.02,22.3,11.43,10.32,3.0,77.96,75.89,87.88,79.51,64.91,76.99,84,0.96,48,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.07,97.32,0.39,3.45,2.42,2.45,2.52,2.26,74.03,1.05,37.52,3,347,92.67,71.86,1.73,49.86,1948,6.04,0.68,32100,43300,62600,30500,186,243,292,106,330,22.2,16.2,11.8,13,0,0.44,77.65,58.45,85.61,92.78,5.2,2102.0,0.2,1,0,0
43264,2.5,7.67,91.48,0.43,0.65,13.3,27.87,12.92,12.54,43264,100.0,21003,71.92,0.33,30.29,32.08,9.97,14.09,26236,10293,10669,6166,6405,3763,11689,8334,19.83,17.48,37.55,9.81,7.63,56.91,17.18,18.85,18.03,18.69,15.39,32.29,17.15,16.34,3.19,61.07,56.51,63.26,64.5,59.72,68.19,2276,6.25,273,12.09,15.02,17.58,25.27,0.08,0.09,0.11,0.16,97.2,0.36,6.42,3.93,2.43,2.65,2.21,55.26,4.38,65.73,2,1798,90.59,50.78,11.12,47.55,1939,8.43,0.58,30500,41600,55800,25300,177,248,320,143,305,26.1,17.5,12.7,58,1,0.63,73.59,52.39,81.44,89.4,13.7,3156.1,6.97,0,0,0
47181,2.21,26.28,71.99,0.68,6.08,8.02,18.34,8.34,28.6,47181,100.0,31146,59.93,0.57,54.61,48.39,4.44,21.86,36191,21292,26432,7689,16552,17428,10138,5307,11.35,9.78,25.41,21.52,7.2,48.53,7.3,21.0,8.72,26.09,10.13,25.62,12.17,11.22,2.7,61.66,53.95,71.78,67.55,69.24,73.42,2077,5.48,6745,13.89,30.36,40.33,54.83,1.99,4.34,5.77,7.84,82.75,4.53,5.06,3.19,2.19,2.15,2.3,68.88,5.26,72.68,2,6137,77.71,70.3,2.17,26.66,1975,4.25,0.3,65200,92900,150700,85500,390,513,637,247,599,28.6,24.2,12.9,0,12,14.3,21.92,49.44,74.32,80.69,15.4,3070.1,0.99,0,1,0
18530,2.81,1.28,97.13,1.21,0.81,13.3,26.38,13.29,12.47,16778,90.55,53492,84.48,0.99,53.69,27.7,3.69,18.57,62471,22035,21919,21538,0,37739,12586,435,2.39,3.28,9.89,32.68,5.0,66.41,15.28,25.86,5.48,37.25,4.9,33.46,7.34,6.19,3.28,85.97,84.5,95.88,87.87,67.16,73.28,96,0.68,950,0.0,5.16,6.74,10.11,0.0,0.26,0.35,0.52,93.88,0.84,5.96,4.42,2.76,3.01,2.04,81.5,0.76,34.97,3,184,97.29,74.91,5.43,35.33,1962,0.0,0.0,167800,204100,262800,95000,305,620,743,438,690,24.0,20.2,12.8,0,0,5.13,82.1,69.85,86.35,95.53,19.6,944.5,9.12,0,1,1
17208,2.6,34.09,62.72,1.44,4.37,13.0,26.7,12.69,12.99,17208,100.0,17344,68.46,0.3,23.46,31.05,12.79,16.17,21570,8836,10906,5234,6139,6781,7167,4907,29.88,18.11,39.82,7.97,11.14,46.36,9.99,20.4,16.55,15.16,16.1,34.84,17.88,17.01,3.13,53.74,46.01,56.53,47.66,55.95,62.05,1179,8.32,443,14.67,29.12,36.34,48.76,0.38,0.75,0.94,1.26,90.55,1.18,7.08,4.66,2.48,2.49,2.47,51.18,8.22,59.78,2,1371,82.83,50.98,12.04,56.46,1957,10.7,0.81,40200,52200,69600,29400,188,257,313,125,340,34.4,21.0,12.5,0,0,2.57,81.35,55.97,85.26,95.44,3.6,4722.3,3.82,1,1,0
17916,2.66,2.42,94.66,0.95,5.28,13.78,27.85,13.22,9.68,17916,100.0,36562,84.72,0.47,46.79,23.24,2.82,17.53,40460,14652,14415,21523,8320,19041,13552,742,4.16,5.58,17.63,13.22,4.13,66.73,26.95,17.37,17.06,20.15,8.97,27.55,10.03,9.51,3.17,81.98,79.72,90.31,81.56,57.19,65.81,173,1.32,617,8.59,9.56,16.05,23.99,0.3,0.33,0.55,0.83,92.61,0.8,4.53,3.31,2.65,3.03,1.97,73.66,1.91,40.41,3,176,97.45,64.53,0.57,26.7,1964,1.4,0.0,53400,64600,74300,20900,375,456,510,135,478,18.3,16.7,12.0,0,0,3.44,67.2,58.19,87.67,89.28,9.0,1983.6,4.31,0,1,0
983403,2.66,5.19,81.69,1.66,20.04,14.03,28.64,13.46,8.89,980981,99.75,29291,81.64,0.63,35.42,21.39,5.79,13.18,34172,14096,15497,8734,7076,12643,7213,137406,14.18,8.79,21.28,19.94,6.64,64.94,14.16,20.44,12.13,26.36,12.74,31.9,16.68,14.74,3.2,70.12,65.62,77.27,73.47,60.96,68.88,31278,4.43,84672,18.14,30.29,40.15,50.93,1.56,2.61,3.46,4.38,81.26,3.86,7.37,4.96,2.62,2.76,2.42,62.27,7.26,52.01,2,52115,87.65,59.12,3.78,26.56,1973,7.07,0.41,59500,77100,105200,45700,305,374,467,162,442,27.3,23.0,13.1,1710,276,8.61,33.98,43.31,78.32,80.67,435.0,2260.6,3.26,1,0,0
23644,2.45,7.45,92.17,0.22,0.36,11.36,21.79,10.51,18.97,23644,100.0,26867,66.9,0.24,48.97,41.52,7.19,30.51,31891,12676,13126,7644,5218,3012,18640,2356,9.99,6.32,22.32,11.34,7.39,52.87,11.6,29.01,13.41,22.04,6.85,27.0,9.04,8.02,2.92,73.97,72.37,75.26,78.52,64.51,68.59,424,2.24,258,4.26,4.26,7.75,7.75,0.05,0.05,0.08,0.08,93.57,0.4,2.09,1.55,2.45,2.52,2.14,83.28,0.79,41.79,3,310,96.88,80.87,2.26,45.48,1954,1.07,0.27,39200,49100,61400,22200,112,198,332,220,276,25.8,19.1,13.6,0,0,1.09,92.8,78.56,96.59,97.85,14.7,1611.7,7.98,1,0,0
87535,3.32,8.7,67.75,4.53,36.1,15.17,31.12,13.52,4.99,87535,100.0,35558,84.36,0.67,21.61,15.11,10.11,12.96,38055,11585,12613,9665,11106,12101,8618,9867,11.4,10.59,28.02,9.44,7.37,63.45,20.75,17.5,20.56,17.9,9.47,28.9,13.97,11.77,3.64,74.6,70.53,84.5,75.28,46.49,57.41,2713,4.56,14424,15.23,24.35,34.39,45.18,2.51,4.01,5.67,7.45,69.88,6.43,11.8,9.6,3.3,3.37,3.17,65.6,13.4,42.51,3,2998,89.8,64.19,1.9,14.14,1983,5.61,0.25,108700,134600,158500,49800,433,519,597,164,577,30.3,27.7,12.0,10,25,16.48,56.78,31.61,56.62,90.53,36.9,2372.0,0.6,0,1,0
112301,2.48,1.45,96.2,0.98,1.97,12.45,25.52,11.82,13.0,111456,99.25,28242,77.67,0.72,41.65,28.24,5.16,17.79,34010,13208,13357,8217,9864,8041,10057,10557,9.52,6.88,21.65,13.74,5.46,63.81,17.58,19.31,17.37,20.94,11.28,22.99,14.72,13.12,2.96,74.41,70.86,83.76,73.87,71.03,75.71,1295,1.48,1760,6.36,15.0,21.65,25.0,0.1,0.24,0.34,0.39,96.3,0.51,3.39,2.38,2.46,2.57,2.22,70.33,1.82,45.81,3,2940,93.91,67.11,1.97,33.03,1962,3.19,0.31,43100,56000,71600,28500,247,311,383,136,387,25.1,16.9,11.7,7,0,1.57,69.02,54.58,86.51,91.72,81.0,1386.3,1.28,1,0,0
16946,2.46,2.69,95.74,0.61,0.85,12.85,24.38,12.03,15.46,0,0.0,21339,70.04,0.43,42.76,33.76,8.89,17.53,27520,11397,11397,5279,9039,36038,4505,2795,16.78,7.03,21.68,17.91,8.14,55.43,18.67,29.55,13.77,25.75,10.13,29.93,13.34,11.91,3.08,66.89,66.43,71.58,77.29,57.55,67.78,471,3.24,329,8.21,8.21,18.54,18.54,0.16,0.16,0.36,0.36,95.64,0.1,4.71,3.02,2.41,2.63,2.12,63.03,0.76,39.78,3,465,93.67,57.84,1.72,42.58,1939,6.65,0.35,31000,41600,57300,26300,194,240,292,98,314,25.8,18.5,13.6,0,0,1.94,77.64,59.09,87.13,93.28,6.1,2759.2,1.47,1,1,0
11472,2.77,16.72,68.7,0.39,28.57,14.75,25.86,12.35,14.58,0,0.0,21160,72.1,2.85,34.05,35.22,9.54,12.76,28458,10197,11909,5634,0,40061,6432,2435,21.88,25.14,40.17,11.44,7.44,57.2,24.4,21.26,20.6,19.54,8.77,27.24,11.83,10.43,3.28,72.16,66.35,72.31,76.51,70.39,76.03,307,3.15,332,6.33,8.43,15.66,35.24,0.18,0.24,0.45,1.02,75.43,3.5,7.01,5.05,2.69,2.68,2.72,65.9,7.08,54.39,2,590,87.52,66.16,3.9,62.71,1963,12.18,0.63,30500,45800,67800,37300,165,252,315,150,322,26.7,19.9,13.5,0,0,2.89,87.24,58.22,86.5,97.07,11.1,1029.1,0.65,1,0,0
13371,2.81,0.43,98.98,0.28,0.81,13.4,26.28,12.2,12.41,10208,76.34,36634,77.89,0.7,46.36,30.12,7.06,16.28,41969,14159,14163,16163,9355,10507,14186,762,5.86,10.5,26.99,16.45,7.65,63.46,24.71,23.39,15.96,24.98,6.94,28.71,10.21,8.68,3.19,77.29,76.28,85.23,74.7,67.76,73.2,183,1.79,508,1.18,3.94,3.94,5.31,0.04,0.15,0.15,0.2,92.01,0.59,4.21,3.16,2.73,2.94,2.45,62.21,1.26,35.15,3,259,94.83,57.8,2.7,34.75,1944,1.58,0.22,118700,142800,170400,51700,326,456,550,224,533,26.6,20.9,13.4,0,0,3.8,78.78,57.59,89.18,94.12,17.8,750.7,0.25,1,1,0
49848,2.81,2.03,96.07,1.75,0.67,13.05,23.6,12.45,15.8,49892,100.0,48210,78.9,0.82,67.65,32.9,2.35,20.32,54458,20566,20785,18772,15376,12383,11860,1550,3.18,4.45,12.66,37.63,2.81,63.42,10.2,35.67,6.45,41.11,4.18,31.41,6.82,5.58,3.19,88.62,87.91,98.86,89.2,54.95,64.73,265,0.73,3200,10.16,13.38,18.34,22.06,0.65,0.86,1.18,1.42,90.88,0.88,5.46,4.21,2.74,2.85,2.08,89.05,0.71,16.64,3,490,97.31,85.59,0.41,35.92,1947,0.29,0.07,124900,148700,174500,49600,439,549,777,338,629,27.1,20.7,13.2,109,0,6.41,76.86,69.18,81.73,92.73,10.4,4805.5,8.94,0,0,1
11886,2.57,0.39,87.04,3.87,15.3,16.12,35.49,18.9,9.93,11886,100.0,21183,77.04,0.43,30.03,26.27,9.85,16.74,23681,9631,10035,15000,4002,7044,6943,2446,20.7,8.54,26.28,13.24,7.12,63.96,17.96,16.94,20.05,16.57,13.58,30.6,16.0,14.83,3.17,62.31,61.02,69.36,66.5,60.47,65.88,242,2.57,930,18.92,30.65,49.35,62.47,1.48,2.4,3.86,4.89,85.66,3.43,7.92,5.29,2.56,2.81,2.4,44.3,7.67,67.16,2,342,93.12,40.5,3.8,16.96,1969,7.58,0.86,46700,58300,71300,24600,252,286,336,84,347,23.4,21.9,12.8,0,4,7.82,66.99,41.09,79.34,86.86,3.6,3346.3,3.72,0,1,0
14088,2.56,5.22,92.0,2.35,0.86,9.85,18.93,8.43,19.62,14088,100.0,40602,76.45,0.15,69.41,37.62,3.38,21.53,47506,18677,19075,12719,20453,16211,21957,543,4.14,9.28,17.23,35.24,2.57,57.35,17.63,32.31,7.39,42.71,6.71,25.38,9.5,8.24,2.9,80.51,81.76,96.38,80.62,51.52,72.21,69,0.61,1324,15.79,19.94,24.32,33.16,1.48,1.87,2.29,3.12,89.2,1.08,3.15,2.23,2.38,2.57,1.83,80.49,0.78,41.94,3,271,95.31,74.66,0.37,18.08,1963,0.13,0.28,75100,96200,131200,56100,401,534,724,323,614,27.5,20.2,13.3,0,0,9.4,69.32,60.09,87.3,92.16,6.0,2347.5,1.85,1,1,0
40181,2.16,4.51,83.15,3.34,18.68,8.95,19.86,9.63,23.11,40110,99.82,27538,64.72,0.5,41.98,38.5,6.46,16.07,34642,19725,21757,9890,11614,14120,8330,4991,12.6,7.99,22.92,20.36,5.41,54.34,4.58,20.73,7.57,27.25,14.15,31.02,17.94,16.1,2.77,66.62,63.36,76.99,67.61,53.85,64.84,1058,3.37,8101,16.75,30.39,40.59,49.94,3.38,6.13,8.18,10.07,77.42,5.08,5.47,3.03,2.13,2.1,2.17,57.97,7.37,67.07,2,11895,61.02,58.87,0.35,17.7,1973,3.03,0.46,103800,141200,212000,108200,405,498,622,217,563,32.3,27.2,13.9,38,2,20.16,30.24,42.14,65.1,84.11,79.3,506.7,3.07,0,0,0
27256,2.28,20.89,78.4,0.33,0.57,11.87,22.25,10.01,19.33,0,0.0,17196,61.9,0.36,33.74,41.14,12.47,19.07,23665,11918,13514,6143,5195,6393,4630,6305,23.81,14.51,30.99,14.56,7.51,48.48,11.34,26.07,14.0,23.19,12.9,24.56,16.26,14.81,2.86,58.21,55.02,63.91,61.85,52.83,61.97,1209,4.8,274,6.57,16.06,28.1,42.7,0.07,0.16,0.28,0.43,97.1,0.39,3.29,2.02,2.21,2.32,2.07,57.17,1.81,57.42,2,1195,90.91,54.38,3.18,47.95,1955,10.13,0.56,24500,37800,64800,40300,132,190,269,137,257,25.9,17.0,12.6,19,0,1.01,68.04,53.3,81.7,89.2,18.2,1498.2,0.69,0,0,0
27596,2.63,6.04,82.74,1.88,25.0,14.12,28.87,12.99,10.21,0,0.0,24579,78.96,0.71,38.3,21.19,6.41,23.2,27875,11255,12058,9277,3588,5445,6849,3671,13.52,7.74,18.01,16.73,7.64,59.34,7.39,24.19,11.0,25.72,11.07,22.53,13.34,12.23,3.07,76.3,72.44,82.54,78.18,57.2,66.04,484,2.16,1695,7.32,12.09,16.76,19.35,0.45,0.74,1.03,1.19,79.38,1.94,4.7,3.46,2.6,2.68,2.46,65.7,4.15,40.35,3,1492,87.54,63.74,1.88,39.08,1969,8.75,0.31,43900,58200,74200,30300,229,296,377,148,364,25.3,21.2,11.5,0,0,6.14,31.32,43.08,64.24,68.88,17.7,1557.0,0.09,1,1,0
131723,3.61,14.43,57.02,6.67,51.27,16.1,32.83,16.31,6.19,131723,100.0,32132,82.82,0.53,25.88,18.05,13.01,11.02,34751,10728,12191,10359,11504,10714,6930,23648,18.43,21.66,40.4,13.13,9.08,60.3,26.29,17.92,24.25,19.68,8.9,39.85,13.43,11.11,3.96,71.83,63.54,78.63,72.57,51.64,57.38,6699,7.14,41589,20.77,32.01,42.67,55.28,6.56,10.11,13.47,17.45,50.43,17.57,21.98,16.93,3.52,3.47,3.59,56.57,25.49,56.28,2,2023,94.74,57.43,4.15,18.78,1963,5.64,0.44,107600,134200,172000,64400,427,527,646,219,592,32.0,26.8,11.6,211,6,31.57,45.96,40.16,79.41,88.17,23.6,5570.2,3.24,0,1,0
40087,2.42,48.23,49.09,2.2,1.11,13.0,26.62,13.12,12.03,40087,100.0,32150,79.14,0.53,47.96,25.73,5.91,13.9,39067,17260,23505,11478,10545,8243,12993,5075,12.77,5.31,16.42,41.18,6.44,64.91,13.41,40.94,9.34,42.82,9.17,35.96,15.17,12.51,3.04,62.38,57.48,81.39,63.29,68.11,78.08,2127,7.71,2509,22.52,30.17,40.02,44.08,1.41,1.89,2.5,2.76,92.21,0.73,4.82,3.01,2.4,2.66,2.03,65.16,2.07,51.9,2,1150,93.51,58.75,5.48,34.26,1948,1.67,0.86,49200,75200,134200,85000,331,400,475,144,488,26.7,19.1,12.0,11,2,6.26,59.85,57.9,72.93,88.27,6.1,6580.3,4.92,1,1,0
41643,2.84,38.14,60.42,0.82,0.64,18.54,34.13,20.08,11.19,41643,100.0,26615,80.56,0.37,27.62,26.42,7.67,14.1,31404,11481,14159,7394,6076,6771,12158,6312,16.38,16.51,37.12,17.69,6.92,62.13,26.69,20.14,22.06,21.81,10.45,36.8,12.61,11.65,3.18,61.2,54.02,68.06,64.49,73.57,75.86,2781,8.81,542,11.25,11.25,26.2,44.46,0.15,0.15,0.34,0.58,96.26,0.43,6.56,4.62,2.64,2.67,2.6,54.49,5.36,51.75,2,1013,93.54,53.87,3.65,34.16,1965,9.21,0.76,40400,56300,81400,41000,215,314,396,181,438,25.1,19.6,13.9,43,0,1.3,69.31,50.02,77.35,86.97,24.0,1736.3,0.23,0,1,0
19631,2.72,3.21,95.49,1.01,0.89,14.74,27.2,14.43,8.54,16909,86.13,42016,87.13,0.27,56.68,18.54,2.91,15.3,49097,18134,18420,11747,0,14160,13986,1160,6.2,3.58,10.4,29.51,4.14,66.1,13.14,22.45,6.98,34.89,7.18,30.29,8.92,8.08,3.09,85.72,84.69,93.39,77.69,48.52,60.38,151,1.2,632,11.87,16.3,26.27,28.32,0.38,0.52,0.85,0.91,93.66,0.51,3.1,2.23,2.58,2.76,2.06,78.8,0.82,34.9,3,640,91.85,73.48,0.47,20.31,1967,0.24,0.08,65200,84700,111300,46100,329,434,530,201,507,23.2,18.9,12.8,0,0,3.22,71.02,58.88,78.77,85.75,24.6,799.4,2.81,1,1,1
49998,2.48,31.88,62.42,2.41,24.56,11.61,26.48,12.0,13.09,49998,100.0,24898,79.31,0.68,31.97,26.14,4.62,10.03,28424,13297,16380,7962,16151,11065,10062,7570,15.48,11.25,30.7,17.89,8.23,62.11,9.49,24.17,11.81,22.63,13.98,33.22,17.9,16.08,3.14,61.82,58.0,74.4,62.44,73.88,76.96,2369,7.52,18587,14.81,26.29,37.14,51.63,5.5,9.77,13.81,19.19,54.79,8.9,8.32,5.03,2.44,2.71,2.18,54.1,15.46,77.26,2,1980,91.04,48.68,1.62,18.18,1964,3.44,0.62,59800,71800,93500,33700,371,423,496,125,489,28.5,24.2,12.5,10,14,37.18,26.15,43.15,78.04,80.7,8.7,5728.5,7.87,0,1,0
18692,2.37,0.64,95.5,2.48,2.05,11.87,24.54,10.91,13.44,18692,100.0,29693,76.86,0.57,45.83,29.09,4.55,18.24,34982,13955,14050,24002,14456,8975,12674,1549,8.35,4.17,15.13,17.55,4.6,64.16,18.2,19.48,18.19,23.74,12.35,25.99,16.74,14.68,2.92,71.39,71.15,78.45,74.26,63.71,71.65,162,1.15,813,3.81,7.26,20.17,30.14,0.17,0.32,0.88,1.31,94.42,0.75,3.23,2.11,2.35,2.57,2.05,63.48,2.04,47.16,3,270,96.7,58.1,1.48,20.37,1964,2.09,0.24,54000,65600,78200,24200,315,380,445,130,438,23.9,19.7,12.7,12,1,4.35,54.62,50.8,71.7,90.16,4.9,3789.9,3.83,1,0,1
12823,2.46,1.26,84.15,0.88,1.91,18.68,32.0,19.84,16.3,0,0.0,14316,63.32,2.53,29.89,35.03,13.97,15.14,20606,9334,9836,2705,7332,5970,3948,3500,29.11,14.32,31.14,23.89,10.5,49.17,14.1,31.86,16.89,25.47,10.54,31.11,15.08,13.01,2.96,67.42,61.49,70.05,67.58,62.62,63.53,130,1.19,180,9.44,12.78,39.44,56.11,0.13,0.18,0.55,0.79,96.54,0.41,3.27,2.09,2.32,2.36,2.27,55.27,3.17,54.1,2,790,86.82,54.26,2.53,50.89,1965,15.75,0.68,22800,38600,58300,35500,136,193,242,106,277,30.3,20.7,12.2,2,0,1.4,60.32,45.1,69.38,85.27,18.6,689.6,0.0,0,1,1
222103,2.49,11.43,82.41,3.77,6.65,12.94,28.19,12.27,6.26,221603,99.77,33214,87.54,0.86,42.32,13.81,3.89,14.13,38614,15255,16149,11254,10623,10496,11457,16288,7.43,2.53,9.7,26.3,4.71,74.15,9.61,20.76,9.45,28.35,12.6,28.91,17.52,15.16,3.07,71.18,70.47,80.74,73.8,68.48,76.09,4347,3.14,12519,14.3,21.45,30.86,40.36,0.81,1.21,1.74,2.28,91.2,1.37,3.78,2.48,2.47,2.64,2.21,62.93,2.91,51.55,2,10758,89.23,58.69,2.77,34.71,1977,2.78,0.17,65000,80200,96100,31100,313,393,498,185,455,24.7,22.7,11.8,43,2,5.64,33.94,40.07,60.26,78.38,137.3,1617.6,4.03,1,0,0
12361,2.68,0.83,94.56,2.48,5.39,9.42,20.29,6.65,4.05,0,0.0,43379,89.07,1.82,53.9,10.8,2.44,9.1,46785,18146,18343,16473,22524,15114,11576,574,4.65,2.74,7.72,42.86,3.24,79.53,22.79,26.49,6.46,42.59,9.16,21.94,12.35,10.78,3.15,84.34,85.54,96.07,86.31,65.64,69.9,16,0.24,400,10.25,10.25,18.0,21.0,0.33,0.33,0.58,0.68,94.34,0.57,3.04,2.23,2.68,2.8,2.27,81.34,1.32,37.6,3,173,96.38,77.93,0.58,37.57,1981,0.52,0.0,82700,97700,122200,39500,385,483,641,256,561,25.1,23.6,13.9,0,0,3.24,40.98,41.69,69.03,79.69,7.9,1555.2,3.33,0,0,1
39788,2.48,3.31,95.22,1.19,0.92,12.01,26.0,11.67,9.08,39788,100.0,44747,87.49,0.83,59.35,18.17,1.24,13.97,53472,21961,22322,15652,2959,15766,23288,1203,3.04,0.93,5.76,45.77,2.42,70.72,8.23,28.5,3.7,45.09,6.93,23.59,11.47,9.36,2.97,84.41,84.43,94.07,86.33,64.43,70.02,115,0.49,956,7.53,16.63,23.74,33.16,0.18,0.4,0.57,0.8,95.55,0.67,2.32,1.67,2.46,2.77,1.99,68.12,0.74,38.43,3,974,94.28,60.63,0.51,17.45,1976,0.36,0.07,88700,112700,144500,55800,348,413,486,138,488,19.6,17.0,11.4,0,0,2.4,58.01,43.63,68.07,82.48,24.7,1610.3,0.04,0,1,1
17655,2.65,0.99,98.06,0.62,0.48,13.57,26.76,11.61,8.83,0,0.0,36652,83.53,1.5,45.42,20.73,3.8,12.08,44967,17445,17455,16835,4789,21055,17965,1308,7.5,6.92,18.89,29.14,2.82,70.06,19.38,20.67,10.91,30.58,9.71,22.66,13.17,11.53,3.1,80.65,80.09,86.27,84.29,68.75,71.97,190,1.44,240,34.17,37.5,37.5,42.08,0.46,0.51,0.51,0.57,97.94,0.55,2.73,2.06,2.63,2.89,2.16,70.25,1.22,44.11,3,478,93.29,63.86,0.21,25.94,1975,5.08,0.32,57300,94900,140700,83400,284,390,459,175,474,24.2,19.9,12.6,14,0,1.36,66.21,41.81,64.06,86.43,9.0,1972.2,0.06,0,1,0
19952,2.81,5.88,90.35,3.1,2.03,12.08,22.54,11.74,11.82,18712,93.79,74124,85.29,1.06,70.64,22.47,2.13,15.42,83747,34754,36122,22320,44769,21613,21974,575,3.0,3.81,9.03,53.11,2.75,67.65,13.8,28.97,4.5,50.63,5.75,28.22,7.24,6.55,3.05,88.77,86.26,97.92,85.01,51.81,61.59,71,0.53,2124,16.05,25.38,28.86,35.5,1.71,2.7,3.07,3.78,88.21,1.16,3.76,2.93,2.66,2.83,2.02,84.42,0.46,21.06,3,291,96.06,79.46,0.69,39.52,1963,0.23,0.09,225400,297900,378000,152600,701,809,985,284,887,24.7,21.4,13.1,49,0,10.65,46.84,59.42,76.27,84.59,16.3,1220.4,6.12,1,0,1
83995,3.53,26.14,34.72,24.97,27.87,16.01,29.52,15.16,7.57,83995,100.0,43882,86.79,0.47,32.58,20.71,9.1,17.22,47387,13749,14907,15735,14550,12458,9766,5790,6.95,12.8,28.65,17.06,7.17,64.75,27.23,20.11,17.05,21.14,8.65,34.56,12.58,10.68,3.86,76.49,65.66,85.37,81.28,67.01,71.65,2564,3.8,22681,11.12,19.19,29.86,40.07,3.0,5.18,8.06,10.82,58.38,7.02,18.36,15.11,3.51,3.49,3.61,78.39,20.72,43.71,3,633,97.41,78.99,3.32,21.33,1965,2.0,0.41,155100,188100,226400,71300,483,648,826,343,721,28.0,23.1,11.2,0,0,27.0,43.94,59.7,90.57,92.73,19.5,4303.0,2.42,1,0,0
