age,two_year_recid,c_charge_degree,sex,priors_count,length_of_stay,race,unrelated_column_one,unrelated_column_two,response
26,1,F,Male,7,1,0,0,1,1
53,0,M,Female,0,0,0,0,1,1
23,0,F,Male,0,0,1,1,0,1
61,0,M,Male,0,0,0,1,1,1
53,1,F,Male,15,80,1,0,1,1
30,1,F,Male,13,2,1,0,0,0
25,1,F,Male,2,1,1,0,1,1
39,0,F,Male,8,40,1,0,1,1
31,0,M,Female,1,0,1,0,1,1
29,1,F,Male,8,6,1,0,0,0
25,0,M,Male,0,1,1,1,1,1
25,1,F,Male,2,0,1,0,1,1
34,1,F,Female,1,12,0,1,1,1
21,0,M,Male,1,15,1,1,1,1
36,0,F,Male,5,3,0,0,1,1
26,1,F,Male,1,0,1,1,1,1
56,1,F,Female,1,0,1,0,0,1
30,0,M,Male,3,1,0,0,0,1
61,1,F,Female,1,0,1,0,0,1
19,1,F,Male,3,0,1,1,0,0
28,1,F,Male,0,1,0,1,1,1
31,1,F,Male,6,1,0,1,0,1
25,1,F,Male,13,36,1,1,1,0
34,1,F,Male,5,2,1,1,1,1
32,1,F,Male,11,1,1,0,1,1
27,1,F,Male,21,35,1,0,1,1
37,1,F,Male,1,0,0,1,0,1
61,0,F,Male,4,118,0,0,0,1
56,0,M,Male,1,1,0,0,1,1
25,1,F,Male,5,236,1,1,1,0
46,0,F,Male,0,0,0,0,1,1
52,1,F,Male,3,24,1,1,1,1
50,1,M,Male,1,40,0,0,0,1
24,1,F,Male,1,1,1,1,1,1
47,0,M,Male,0,0,0,0,0,1
55,1,F,Male,0,1,1,1,0,1
32,1,M,Male,9,23,1,1,1,1
35,1,M,Male,14,0,1,1,0,0
32,0,F,Male,2,1,0,0,1,1
21,0,M,Male,1,0,1,0,0,0
25,0,F,Female,0,1,0,0,0,1
25,0,F,Male,1,0,1,0,0,1
25,1,F,Female,5,0,1,1,1,0
60,0,F,Female,0,13,0,1,1,1
44,0,M,Female,0,0,0,1,0,1
40,0,M,Male,4,1,0,0,0,1
23,1,F,Male,3,1,1,0,1,1
25,1,M,Male,2,4,1,1,0,1
46,0,M,Male,9,4,0,1,0,1
23,0,M,Male,0,32,1,0,0,1
27,1,F,Male,1,1,1,1,1,1
23,1,F,Male,0,3,0,0,1,1
24,1,F,Female,4,2,1,0,0,1
34,1,F,Male,0,10,1,1,0,1
43,1,M,Female,0,1,0,0,1,1
37,0,F,Male,2,169,1,1,1,0
22,1,F,Male,3,1,1,1,0,1
31,1,F,Male,2,13,0,1,1,1
31,1,M,Male,4,1,1,1,1,1
39,1,F,Male,19,179,1,1,1,0
25,0,M,Male,0,0,0,0,1,1
51,0,F,Male,3,0,1,1,0,1
25,0,M,Male,0,0,0,1,1,1
31,0,M,Male,3,0,0,1,1,1
22,0,F,Male,1,1,1,0,1,1
41,0,M,Male,1,1,1,0,0,1
37,1,M,Male,1,1,0,1,0,1
28,0,M,Female,0,0,1,1,0,1
38,1,F,Male,0,0,0,1,0,1
23,1,F,Female,2,1,1,0,0,1
21,0,F,Female,0,2,0,0,1,1
24,0,M,Female,0,2,1,1,1,1
22,1,F,Male,1,5,1,0,0,1
46,0,F,Female,0,1,1,1,0,1
21,0,F,Male,1,22,1,1,1,1
22,0,F,Male,1,1,1,0,1,1
26,0,M,Female,0,1,1,1,0,1
22,1,F,Female,3,2,0,1,0,0
28,0,F,Male,1,0,1,0,1,1
26,1,F,Male,1,22,1,0,0,1
26,0,F,Male,0,-1,0,0,1,1
21,0,F,Male,0,0,0,1,0,1
35,0,F,Male,0,0,1,1,1,1
42,0,M,Male,0,0,0,0,1,1
23,0,M,Male,1,5,1,0,1,0
21,1,F,Male,0,42,1,0,0,1
45,0,F,Male,0,13,0,1,0,1
20,1,M,Male,0,0,0,0,0,1
34,1,F,Male,4,31,0,0,1,1
26,0,F,Male,2,-1,0,0,1,1
38,0,F,Female,0,1,0,1,1,1
22,0,F,Male,0,11,1,0,1,1
31,0,F,Male,0,2,1,0,0,1
40,0,F,Male,0,19,0,0,0,1
63,0,M,Female,0,0,0,0,0,1
51,1,F,Male,0,1,1,1,0,1
26,0,M,Male,1,32,1,1,0,1
20,0,M,Female,1,1,0,1,0,1
32,0,F,Male,1,98,1,1,1,1
39,0,F,Male,1,0,0,1,0,1
30,1,F,Male,1,-1,0,0,1,1
32,1,F,Male,2,19,1,0,1,0
28,0,F,Female,3,1,1,0,1,1
53,0,F,Male,0,0,0,1,1,1
22,0,F,Male,0,0,0,0,0,1
50,0,F,Male,3,11,0,1,1,1
25,1,M,Male,5,0,0,0,1,1
20,1,M,Male,0,2,1,1,1,1
34,0,M,Male,0,1,0,0,1,1
31,0,M,Male,3,0,0,1,0,1
47,0,F,Male,3,1,1,0,1,1
22,1,F,Male,1,0,1,1,1,1
41,1,F,Female,8,65,1,1,1,0
21,0,F,Male,1,0,1,1,0,1
21,1,F,Male,1,0,0,0,1,1
24,1,F,Male,14,180,1,1,1,0
32,1,M,Male,1,3,1,0,1,1
29,1,F,Male,0,0,1,1,0,1
53,1,F,Male,9,130,0,0,0,0
24,0,F,Male,0,0,1,1,0,1
21,1,M,Male,3,17,1,1,0,0
30,1,M,Male,2,0,0,0,1,1
59,1,F,Male,13,242,1,0,0,1
33,1,F,Male,2,28,1,1,0,0
30,0,F,Male,0,1,0,0,1,1
30,1,M,Female,0,0,1,0,1,1
20,1,F,Male,0,1,0,0,1,1
21,1,F,Male,1,3,1,0,0,0
30,1,M,Male,9,1,1,1,1,1
25,0,M,Male,0,0,0,1,1,0
34,0,F,Male,5,0,1,1,1,1
27,0,M,Male,3,-1,0,0,1,1
49,0,M,Male,0,0,1,1,1,1
32,1,M,Male,0,17,0,1,0,1
32,1,M,Male,1,21,1,0,0,1
25,0,F,Male,0,0,0,1,1,1
20,1,F,Male,8,1,0,1,1,0
47,0,M,Male,3,3,0,0,1,1
52,0,F,Male,3,0,1,1,0,1
46,0,F,Male,0,0,0,1,1,1
33,0,F,Male,2,14,0,0,1,1
24,1,F,Male,8,0,0,1,1,1
33,0,F,Female,1,1,1,1,1,1
24,1,M,Male,1,6,1,1,0,0
25,1,F,Male,24,0,0,1,0,0
38,0,M,Female,0,0,0,1,0,1
24,1,F,Male,10,0,1,0,0,0
23,1,F,Male,2,6,1,1,1,1
31,1,F,Male,3,1,0,1,0,1
28,0,M,Male,7,0,1,1,1,1
24,0,F,Male,3,0,0,0,1,1
31,1,F,Female,2,1,0,0,1,0
43,0,M,Male,2,1,0,1,0,1
56,0,F,Male,1,1,1,0,0,1
29,0,F,Male,16,17,1,1,0,0
36,1,F,Male,17,15,1,1,0,0
20,1,F,Male,0,0,1,1,1,1
32,1,F,Male,0,5,1,0,0,1
28,0,F,Male,14,0,0,0,1,0
25,0,F,Male,2,274,1,0,1,0
29,0,F,Male,0,0,1,1,1,1
61,1,F,Male,8,0,1,0,1,1
36,0,F,Male,0,5,0,1,1,1
30,1,F,Male,20,317,1,0,1,0
33,0,M,Female,1,1,1,1,0,1
31,1,F,Female,2,27,0,0,0,1
26,1,F,Male,2,0,1,0,1,0
41,1,F,Male,1,1,0,0,0,1
45,0,M,Female,5,0,0,1,1,1
32,0,M,Female,0,0,0,0,1,1
25,0,F,Male,2,-1,0,1,1,1
47,0,F,Male,2,6,0,1,0,1
30,0,F,Female,1,0,0,0,0,1
23,1,F,Male,5,1,1,0,1,1
30,0,M,Male,0,1,1,1,1,0
25,0,M,Female,3,1,1,0,0,0
34,0,M,Male,2,0,0,1,1,1
30,0,F,Male,0,0,0,1,1,1
30,0,M,Male,3,206,1,1,1,1
24,1,M,Male,12,36,1,1,1,0
36,1,M,Male,3,2,1,1,1,1
41,1,F,Male,8,1,1,0,0,1
58,0,F,Female,0,1,0,0,1,1
62,1,F,Male,22,33,1,1,1,0
22,0,F,Male,0,1,0,1,1,0
25,1,M,Male,9,6,0,1,1,0
33,1,F,Male,9,49,0,0,0,0
26,1,F,Female,4,0,1,1,0,0
22,0,F,Male,0,3,0,0,1,1
41,1,F,Male,31,242,0,0,0,0
33,1,F,Male,12,2,1,1,0,0
43,0,F,Male,3,0,0,0,0,1
47,0,F,Male,2,1,0,1,0,1
33,0,F,Male,0,1,0,0,0,1
45,0,F,Male,2,358,0,0,1,1
32,0,F,Male,1,0,1,0,0,1
27,0,F,Male,0,0,0,0,0,1
45,0,F,Male,6,1,1,1,1,1
23,1,F,Male,10,4,1,1,1,0
47,1,M,Male,1,2,1,1,0,1
21,0,F,Male,2,1,1,1,0,0
42,1,M,Male,1,6,1,0,0,1
58,0,M,Male,0,0,0,1,1,1
26,1,F,Male,14,-1,1,0,0,0
42,0,M,Female,0,1,0,0,1,1
36,0,F,Male,2,0,1,1,0,1
23,0,F,Male,0,1,1,1,1,1
25,0,F,Male,1,1,0,1,0,1
30,1,F,Female,4,1,0,0,1,1
21,1,F,Male,1,55,0,1,0,0
28,0,F,Male,0,1,0,0,0,1
55,0,F,Male,1,9,1,1,0,1
29,1,F,Male,1,3,1,1,1,1
24,1,F,Male,2,2,0,1,1,1
21,1,F,Male,0,28,0,1,1,1
28,0,F,Male,1,0,0,0,1,1
26,1,F,Male,1,8,0,1,1,1
28,1,M,Male,12,1,1,1,0,1
22,1,M,Male,0,0,1,1,0,1
29,1,M,Male,2,2,1,0,1,1
43,0,F,Male,2,-1,1,0,1,1
21,0,M,Male,0,1,1,1,1,0
27,0,M,Male,0,0,1,1,1,1
23,0,M,Female,6,17,1,1,1,1
50,1,F,Female,1,0,0,1,0,1
24,0,F,Male,3,35,0,1,0,1
40,0,F,Male,15,54,1,0,0,0
47,1,M,Male,3,7,1,0,0,1
52,1,M,Male,4,1,0,0,0,1
43,1,M,Male,0,0,0,0,1,1
30,1,F,Male,15,93,1,0,0,0
51,1,F,Male,3,13,0,0,0,1
41,0,F,Male,0,0,0,1,1,1
21,1,F,Male,0,0,0,1,1,1
22,0,F,Female,0,1,1,1,1,1
38,0,M,Male,1,0,0,1,0,1
22,0,F,Male,1,36,1,1,0,0
21,0,F,Female,2,1,1,1,1,0
29,1,M,Male,7,27,0,1,1,1
27,1,F,Male,1,0,1,1,0,1
26,1,F,Male,10,1,0,1,1,1
27,0,F,Male,0,3,1,0,1,1
27,1,F,Female,0,0,1,1,0,1
56,0,F,Male,0,1,1,0,0,1
34,1,F,Male,16,1,0,1,0,1
20,1,F,Male,5,1,1,1,1,0
38,1,F,Female,7,39,1,0,0,0
46,0,F,Male,4,8,1,0,0,1
22,0,M,Female,0,0,0,0,0,1
24,0,M,Male,0,0,1,0,1,1
28,0,M,Male,1,24,0,0,0,1
40,0,M,Male,0,0,0,1,0,1
23,1,F,Male,6,1,1,1,1,1
33,0,F,Female,2,-1,0,0,1,1
21,1,F,Male,0,0,1,0,0,1
28,1,F,Male,0,37,0,0,1,1
33,0,F,Male,1,1,1,0,0,1
31,0,F,Male,0,0,1,1,1,1
26,0,M,Male,7,68,0,1,1,1
22,1,F,Male,1,19,0,0,0,0
31,1,F,Male,10,8,1,1,0,1
23,1,M,Male,4,2,0,0,1,0
25,1,M,Male,6,1,1,0,1,1
35,1,F,Female,23,2,1,1,0,0
30,0,F,Male,0,1,0,1,1,1
56,0,F,Male,6,1,1,0,1,1
44,0,F,Male,0,2,1,1,1,1
21,0,M,Male,1,0,0,1,1,1
40,0,F,Male,0,1,1,1,0,1
24,1,F,Male,7,199,1,1,0,0
24,0,F,Male,3,93,1,0,0,1
33,0,F,Male,5,-1,1,1,1,1
54,1,F,Male,2,29,0,0,1,1
23,1,M,Male,4,7,0,0,1,1
67,0,F,Male,0,1,0,0,0,1
26,1,F,Female,3,0,1,1,1,0
32,0,F,Male,3,86,0,0,1,1
49,0,F,Female,3,0,0,1,0,1
28,0,F,Male,5,34,1,0,0,0
36,0,F,Male,6,0,0,0,0,1
55,0,M,Male,0,0,0,1,0,1
33,1,M,Male,9,14,1,1,1,1
20,1,F,Male,1,2,1,1,1,0
29,0,F,Male,2,1,1,1,0,1
49,0,M,Male,12,21,0,0,0,1
40,0,M,Male,0,-1,0,1,1,1
27,1,F,Male,6,34,1,0,1,0
46,0,M,Male,0,0,0,1,1,1
44,1,M,Male,0,2,0,0,1,1
23,0,F,Male,0,1,1,1,0,1
22,0,F,Male,0,1,1,0,1,1
39,0,M,Male,0,0,1,1,1,1
28,1,M,Female,9,12,1,1,0,0
35,0,F,Male,2,0,0,1,0,1
20,1,F,Male,1,109,1,1,1,0
47,1,F,Male,7,1,1,0,0,1
58,0,M,Female,3,18,1,0,1,1
27,1,M,Female,4,54,0,0,1,0
38,1,F,Male,1,0,0,0,1,1
21,1,F,Male,0,1,1,0,0,1
28,1,F,Male,1,0,1,1,0,1
21,1,M,Male,0,1,0,0,0,1
53,0,F,Male,13,91,1,1,1,1
32,0,M,Male,0,1,0,1,0,1
35,0,M,Male,0,0,1,1,1,1
49,1,M,Male,1,0,1,1,1,1
30,1,M,Male,4,0,0,0,1,1
59,0,M,Male,1,0,0,0,1,1
28,0,M,Male,5,1,1,1,0,0
28,0,F,Male,3,50,0,0,0,1
20,1,F,Female,1,17,0,0,0,0
22,0,M,Male,0,2,1,0,1,1
39,0,F,Male,1,0,0,1,1,1
35,0,F,Male,0,1,0,0,0,1
30,0,M,Male,7,37,0,1,0,1
33,1,F,Male,0,0,1,0,1,1
56,0,M,Male,0,1,0,1,1,1
32,1,M,Female,0,7,0,1,0,1
47,1,M,Male,3,12,0,0,0,1
37,0,F,Male,0,0,0,0,1,1
36,0,F,Female,0,1,0,1,0,1
48,1,M,Male,7,4,1,0,1,1
33,0,M,Male,4,1,1,1,0,1
23,0,F,Male,2,76,1,1,0,0
23,1,F,Male,1,0,0,1,1,1
28,0,F,Male,4,190,0,1,1,1
35,0,M,Male,1,0,1,1,0,1
23,0,F,Male,0,0,0,0,0,1
49,0,F,Male,0,0,0,0,1,1
31,1,M,Male,1,0,1,0,0,1
35,0,F,Male,1,0,1,1,0,1
57,1,F,Male,23,30,1,1,1,0
27,1,F,Male,4,1,1,1,0,1
56,1,F,Female,10,41,0,1,0,1
29,1,F,Male,10,29,1,0,1,0
21,1,M,Female,0,1,0,1,1,1
47,0,F,Male,20,1,1,0,1,0
26,0,M,Male,7,1,0,1,1,1
29,0,M,Male,0,-1,0,1,1,1
38,1,M,Female,1,16,0,0,0,1
20,1,M,Male,0,0,0,1,0,0
26,1,M,Male,13,7,1,1,1,0
25,1,F,Male,2,0,0,0,1,1
52,0,F,Male,2,3,1,1,1,1
34,0,F,Male,5,4,1,0,1,1
28,1,M,Female,10,3,1,0,1,1
24,0,M,Female,0,1,1,0,1,1
26,0,M,Female,0,1,1,0,0,1
21,1,F,Male,2,0,1,1,1,0
40,1,F,Male,1,0,1,0,0,1
26,1,M,Male,9,1,1,1,0,0
25,0,F,Male,3,7,0,0,0,1
30,1,F,Male,6,1,1,0,0,1
56,0,F,Male,0,1,0,0,0,1
22,1,F,Male,0,0,1,1,0,1
36,1,F,Male,11,36,1,1,0,1
44,0,F,Male,0,42,1,1,1,1
29,0,F,Male,7,1,1,1,0,1
49,1,F,Male,10,43,1,1,0,1
35,0,M,Male,3,1,0,1,1,1
20,1,F,Male,1,16,1,0,0,1
38,0,F,Male,5,1,0,1,1,1
21,0,F,Female,0,1,0,0,0,1
63,0,F,Male,2,3,0,1,0,1
33,0,M,Female,3,2,1,0,0,1
26,0,M,Male,0,0,0,0,1,1
37,0,F,Male,8,14,1,0,0,1
22,1,F,Male,0,2,0,1,0,1
22,0,F,Male,0,1,1,0,1,1
27,1,M,Male,27,0,1,1,1,0
25,1,F,Female,0,1,1,0,1,1
28,0,F,Male,1,0,1,1,0,1
22,1,F,Male,1,-1,1,0,0,0
46,0,F,Male,0,1,0,1,0,1
25,0,M,Female,0,0,1,1,0,1
33,1,F,Female,3,9,1,1,0,1
42,1,F,Female,4,4,0,1,1,0
24,1,F,Male,8,35,0,0,1,0
46,1,F,Male,5,2,1,0,1,1
36,0,F,Female,2,1,0,0,1,1
44,1,M,Male,0,1,0,1,0,1
46,0,F,Male,3,1,1,1,0,1
31,0,M,Male,0,0,0,0,0,1
26,1,F,Male,4,0,1,0,1,0
22,1,F,Male,0,0,0,0,0,1
29,0,F,Male,2,0,1,0,0,1
32,0,F,Male,7,0,1,1,0,1
52,0,F,Male,3,13,0,1,1,1
28,0,M,Male,1,0,0,0,0,1
21,0,F,Male,0,0,0,0,0,1
37,0,F,Male,11,1,0,1,1,1
22,0,F,Male,0,0,1,0,0,1
26,0,F,Female,3,0,1,1,1,1
31,1,M,Male,6,48,1,0,1,1
47,0,M,Male,0,0,0,1,0,1
77,0,M,Male,1,3,0,1,0,1
21,1,F,Male,1,49,1,1,0,0
35,1,F,Female,5,7,1,0,1,1
67,0,M,Female,0,0,0,1,0,1
53,0,F,Male,1,6,0,0,1,1
24,0,F,Male,0,2,0,1,0,1
34,0,F,Female,2,1,0,0,0,1
49,0,M,Male,0,0,0,1,1,1
26,0,M,Male,5,323,1,1,0,1
28,1,F,Male,1,0,1,1,1,1
34,0,F,Female,6,0,1,0,0,1
38,0,F,Male,0,9,1,1,1,1
37,1,F,Male,0,0,0,0,1,1
23,0,M,Male,0,0,0,1,1,1
21,0,F,Male,1,1,0,1,0,1
22,0,F,Male,0,2,1,1,0,1
23,0,F,Male,0,1,1,1,1,1
34,1,M,Male,0,-1,0,0,1,1
33,0,M,Female,0,0,0,0,0,1
52,0,M,Female,0,0,0,0,0,1
29,0,F,Male,0,2,1,1,0,1
51,1,F,Male,3,1,0,0,1,1
23,0,F,Male,1,1,0,1,0,1
25,1,F,Female,4,0,1,0,1,1
38,1,M,Male,5,0,0,1,0,1
41,0,F,Male,0,0,1,1,1,1
34,1,F,Male,2,0,1,1,0,1
32,1,M,Female,8,7,0,1,0,1
60,0,F,Male,9,0,1,1,1,0
59,0,F,Male,8,5,1,0,1,1
36,1,M,Male,4,2,1,0,1,1
26,1,F,Male,9,0,0,0,0,1
32,1,F,Male,7,37,1,1,0,0
20,1,F,Male,1,4,1,1,0,1
32,1,F,Male,10,6,0,0,1,1
49,0,F,Male,0,1,0,1,0,1
56,0,M,Male,1,0,1,0,0,1
29,1,F,Male,17,2,0,1,0,1
31,1,F,Male,9,0,1,0,1,0
24,0,M,Female,0,1,0,0,0,1
35,1,F,Male,2,2,0,0,0,1
26,1,F,Male,9,2,1,0,1,0
55,0,M,Male,0,5,0,0,0,1
27,0,F,Male,1,1,0,0,0,0
49,0,F,Male,0,73,0,1,0,1
21,0,F,Male,0,0,1,1,1,1
33,1,M,Male,9,1,1,0,1,0
28,0,F,Male,3,0,1,0,1,1
35,1,M,Male,3,0,1,0,0,1
43,0,F,Male,7,0,1,0,1,1
21,1,M,Male,0,0,1,1,0,1
42,0,M,Male,0,-1,0,1,1,1
26,0,M,Male,0,0,0,1,0,1
45,0,F,Male,0,37,0,1,1,1
46,0,M,Male,2,3,0,0,0,1
42,0,M,Female,0,1,0,0,0,1
55,1,F,Male,13,0,0,0,1,1
36,1,F,Male,2,47,1,1,1,1
45,1,M,Male,4,4,0,0,0,1
37,1,M,Male,0,1,1,0,1,1
35,1,F,Male,3,9,0,0,0,1
36,1,F,Female,1,6,1,1,1,1
33,0,M,Female,1,0,0,1,0,1
23,1,F,Male,4,0,1,0,1,1
66,0,M,Male,2,56,0,0,0,1
31,0,F,Female,0,1,1,1,0,1
38,1,M,Male,2,10,1,0,0,1
53,0,F,Female,0,1,0,1,0,1
37,0,M,Male,0,0,0,0,1,1
25,0,M,Male,0,4,0,0,1,1
29,1,M,Male,8,0,1,1,1,0
60,0,F,Female,2,1,0,1,1,1
48,0,F,Male,0,33,0,0,1,1
23,1,F,Female,0,1,0,1,1,1
28,1,F,Male,1,1,0,1,1,1
59,0,F,Male,3,8,1,1,1,1
26,0,M,Male,2,0,1,0,1,1
36,0,F,Male,1,1,0,1,0,1
31,1,F,Male,1,32,0,1,1,1
30,0,M,Female,0,0,1,1,0,1
29,0,M,Male,2,0,1,1,1,1
28,1,M,Male,6,0,1,0,0,1
25,0,F,Male,0,1,1,0,0,1
23,0,M,Male,0,1,0,0,1,1
64,0,M,Male,1,0,0,0,1,1
26,0,M,Female,0,0,0,1,0,1
41,1,F,Male,6,1,1,1,0,1
25,1,M,Male,8,0,1,0,1,0
34,0,M,Male,3,0,0,1,0,1
22,0,F,Male,0,0,1,0,1,1
37,1,F,Male,11,0,0,0,0,0
43,1,M,Male,4,0,1,1,1,1
52,1,F,Female,0,118,0,0,0,1
37,1,F,Male,6,0,1,1,0,1
25,0,M,Male,6,32,1,1,0,1
27,1,F,Male,7,4,1,0,1,0
41,1,F,Female,7,1,1,1,1,1
23,0,F,Male,0,1,0,1,1,1
20,1,F,Male,3,-1,1,0,0,0
30,1,F,Male,18,61,1,1,0,0
21,0,F,Female,2,79,1,0,0,0
59,1,M,Male,3,1,0,0,1,1
23,1,M,Male,3,13,1,0,0,1
23,1,F,Male,6,0,0,0,1,1
60,0,F,Male,1,18,0,0,1,1
54,0,F,Female,6,1,1,1,0,1
30,1,F,Male,5,62,0,0,0,1
39,0,F,Female,3,1,0,1,0,1
21,1,F,Female,2,1,1,1,1,0
23,1,F,Male,1,1,1,1,0,1
44,1,F,Male,13,16,0,0,0,0
53,0,F,Male,1,11,0,1,1,1
40,1,M,Male,8,43,1,1,1,1
24,0,F,Male,0,32,0,1,1,1
28,1,M,Male,0,0,0,0,0,1
38,1,F,Female,3,0,1,1,0,1
22,0,M,Female,3,1,1,1,1,0
43,0,F,Male,5,0,1,1,0,0
29,0,M,Male,1,0,0,1,0,1
25,0,F,Male,0,1,1,1,1,1
37,0,F,Female,0,37,1,1,0,1
34,0,F,Male,4,1,0,0,0,1
31,1,F,Male,0,30,0,0,1,0
33,0,M,Female,2,2,0,1,0,1
47,0,M,Male,0,1,0,0,0,1
29,0,F,Male,5,0,0,0,0,1
28,0,M,Male,0,0,1,1,1,1
25,1,M,Male,0,1,1,1,0,1
50,1,M,Male,0,14,0,1,1,1
57,0,M,Female,0,0,0,0,1,1
27,1,F,Male,0,0,0,0,0,1
51,1,F,Male,0,1,0,1,0,1
22,1,F,Male,2,0,0,1,1,1
44,0,M,Male,3,2,1,1,1,1
26,0,F,Male,2,3,0,1,1,1
25,1,M,Male,3,2,1,1,0,1
28,1,F,Female,7,1,0,0,0,0
22,1,F,Male,1,1,1,0,0,1
34,1,F,Male,7,0,1,0,1,1
36,0,M,Male,0,1,1,0,1,1
31,1,M,Male,9,1,0,0,1,0
37,0,F,Male,2,28,0,1,0,1
48,1,F,Male,7,2,1,0,0,1
30,1,M,Male,8,1,1,1,1,0
26,0,F,Male,5,2,1,0,0,1
22,0,F,Male,0,0,0,1,0,1
36,0,M,Male,1,0,1,1,1,1
34,1,M,Male,3,2,1,1,1,1
28,0,M,Male,5,1,1,1,1,1
51,0,M,Male,8,25,1,1,1,1
44,0,M,Male,0,1,0,0,0,1
38,1,M,Male,17,1,1,1,1,1
39,1,F,Male,3,1,0,1,0,1
21,1,F,Male,2,8,1,0,0,1
34,0,M,Male,4,1,1,0,1,1
35,0,F,Male,2,5,1,1,1,1
31,1,F,Male,4,4,1,0,1,1
59,0,F,Male,0,1,0,1,1,1
32,0,M,Male,0,0,0,1,0,1
24,0,F,Female,3,0,1,1,1,0
28,0,F,Female,1,0,1,1,0,1
27,0,F,Male,2,83,1,0,1,1
30,1,F,Male,9,196,1,0,0,0
56,0,M,Male,2,16,0,0,0,1
35,1,F,Male,0,1,1,0,0,1
29,1,F,Male,2,0,1,1,0,1
32,1,F,Male,5,55,0,1,1,0
24,1,F,Male,5,18,0,1,1,1
27,0,F,Male,2,1,0,0,1,1
30,1,M,Male,0,1,0,0,1,1
38,0,M,Male,1,3,1,0,0,1
34,1,F,Male,10,2,1,0,0,1
46,1,F,Male,2,2,0,1,0,1
55,0,M,Male,0,0,0,0,0,1
54,1,M,Male,1,1,0,1,0,1
31,0,F,Male,2,1,1,0,1,1
31,0,F,Male,1,0,0,0,0,1
53,0,M,Male,5,2,1,0,0,1
30,1,F,Male,0,-1,0,1,1,1
31,0,F,Male,9,0,1,0,1,1
36,0,F,Male,1,0,0,1,1,1
29,1,F,Male,0,0,1,0,0,1
28,1,F,Male,5,51,1,0,0,1
24,1,M,Male,7,2,1,1,1,0
34,0,M,Male,0,76,0,0,0,1
36,0,M,Male,1,1,1,1,0,0
39,1,F,Female,8,31,0,0,0,1
31,1,F,Male,23,55,1,1,0,0
37,0,M,Female,0,0,0,0,1,1
22,1,F,Male,1,0,1,0,1,1
27,1,M,Male,5,6,1,0,0,1
33,0,F,Female,1,0,1,1,1,1
43,1,F,Male,0,0,0,0,0,0
27,1,M,Male,0,4,0,0,1,1
74,0,F,Male,2,9,0,0,0,1
22,1,F,Male,3,2,0,1,0,1
55,0,M,Female,0,0,0,1,1,1
42,0,M,Male,0,6,1,1,0,1
22,1,F,Male,3,8,1,1,0,1
35,1,F,Male,2,0,0,1,1,1
35,0,M,Male,1,1,1,0,1,1
28,1,M,Male,6,1,0,1,0,1
23,1,F,Male,3,3,0,1,0,1
45,1,F,Male,0,2,1,0,0,1
47,0,M,Female,0,1,0,1,0,1
21,0,F,Male,4,60,1,1,0,0
28,0,F,Male,0,-1,0,0,0,1
21,1,M,Male,1,0,0,0,0,1
21,1,F,Male,3,127,0,1,1,0
35,1,M,Male,3,1,0,0,1,1
24,0,M,Female,0,0,0,1,1,1
37,0,F,Female,3,29,1,1,1,1
29,0,F,Male,0,1,0,1,0,1
32,0,F,Male,3,0,0,1,0,1
22,0,F,Male,2,1,0,1,0,1
41,0,M,Male,0,-1,0,0,1,1
19,1,M,Male,0,2,0,0,1,1
36,1,M,Male,1,1,0,0,1,1
20,1,M,Male,0,23,0,0,0,1
20,1,F,Male,1,1,1,0,1,0
28,1,M,Female,1,0,1,1,1,1
39,0,F,Male,0,1,0,0,0,1
54,0,M,Male,0,-1,1,0,1,1
48,0,M,Male,2,0,0,0,1,1
51,0,F,Male,14,7,1,1,0,1
42,0,M,Male,1,0,0,1,1,1
57,0,F,Male,0,1,1,0,0,1
48,0,F,Male,10,175,1,0,0,1
33,1,M,Male,5,1,1,0,0,0
26,1,M,Male,6,3,1,1,1,0
25,1,F,Male,5,0,0,0,1,0
66,1,F,Male,5,0,1,0,1,1
31,1,M,Male,3,19,1,1,1,0
52,0,F,Male,7,181,1,1,1,1
24,0,F,Male,4,4,1,0,1,1
27,0,F,Male,1,6,1,0,1,1
37,1,F,Male,8,1,1,0,0,1
60,0,F,Male,0,218,1,0,0,1
33,1,F,Male,3,1,0,0,0,1
21,1,F,Male,3,9,1,1,1,1
29,1,F,Male,9,4,1,1,1,1
25,1,M,Male,0,-1,1,0,1,1
30,0,F,Male,0,1,0,1,1,1
37,0,F,Male,3,6,0,1,0,1
25,0,F,Male,6,6,1,0,1,1
35,1,M,Male,1,4,0,0,0,1
25,0,M,Female,0,1,0,0,1,1
25,1,F,Male,5,4,1,0,1,0
25,0,M,Female,0,44,1,0,1,1
31,1,F,Male,7,54,1,0,0,1
43,0,F,Female,6,0,1,0,1,1
30,1,M,Male,0,0,1,0,1,1
40,1,F,Male,0,4,1,1,1,0
35,1,F,Female,7,2,1,0,0,1
54,0,F,Male,1,2,0,1,0,1
29,0,F,Male,4,80,1,1,0,0
22,0,F,Female,1,2,0,0,0,1
26,0,F,Male,4,0,1,0,1,0
36,1,F,Male,4,2,1,0,0,1
21,1,F,Male,0,3,1,1,1,1
39,0,F,Male,6,0,0,0,0,1
23,0,F,Male,0,0,1,1,1,1
30,0,M,Male,0,0,1,1,1,1
26,1,F,Male,4,45,1,1,0,1
22,1,M,Male,3,0,0,0,0,1
41,1,M,Male,7,1,1,1,1,1
33,0,F,Female,0,1,1,1,0,1
30,0,F,Female,2,0,1,0,0,1
